,fips,province_state,country_region,confirmed,deaths,recovered,active,date,positive,negative,hospitalized,hospitalizedcurrently,hospitalizeddischarged
22791,,Quintana Roo,Mexico,1683.0,304.0,1131.0,248.0,20210119,289939,,,1066.0,
22792,,,US,0.0,0.0,384902.0,-353272.0,20210119,289939,,,1066.0,
22793,,Reunion,France,459.0,1.0,411.0,47.0,20210119,289939,,,1066.0,
22794,,Rheinland-Pfalz,Germany,6600.0,228.0,6077.0,295.0,20210119,289939,,,1066.0,
22795,,Rio Grande do Norte,Brazil,5472.0,220.0,0.0,5252.0,20210119,289939,,,1066.0,
22796,,Rio Grande do Sul,Brazil,6785.0,203.0,0.0,6582.0,20210119,289939,,,1066.0,
22797,,Rio de Janeiro,Brazil,40024.0,4361.0,0.0,35663.0,20210119,289939,,,1066.0,
22798,,Rondonia,Brazil,3493.0,133.0,0.0,3360.0,20210119,289939,,,1066.0,
22799,,Roraima,Brazil,2583.0,102.0,0.0,2481.0,20210119,289939,,,1066.0,
22800,,Saarland,Germany,2727.0,164.0,2466.0,97.0,20210119,289939,,,1066.0,
22801,,Sachsen,Germany,5236.0,207.0,4740.0,289.0,20210119,289939,,,1066.0,
22802,,Sachsen-Anhalt,Germany,1699.0,55.0,1554.0,90.0,20210119,289939,,,1066.0,
22803,,Saint Barthelemy,France,6.0,0.0,6.0,0.0,20210119,289939,,,1066.0,
22804,,Saint Pierre and Miquelon,France,1.0,0.0,1.0,0.0,20210119,289939,,,1066.0,
22805,,San Luis Potosi,Mexico,734.0,41.0,455.0,238.0,20210119,289939,,,1066.0,
22806,,Santa Catarina,Brazil,7016.0,121.0,0.0,6895.0,20210119,289939,,,1066.0,
22807,,Sao Paulo,Brazil,86017.0,6423.0,0.0,79594.0,20210119,289939,,,1066.0,
22808,,Sardegna,Italy,1354.0,130.0,1000.0,224.0,20210119,289939,,,1066.0,
22809,,Saskatchewan,Canada,634.0,8.0,549.0,77.0,20210119,289939,,,1066.0,
22810,,Schleswig-Holstein,Germany,3067.0,139.0,2800.0,128.0,20210119,289939,,,1066.0,
22811,,Sergipe,Brazil,5735.0,116.0,0.0,5619.0,20210119,289939,,,1066.0,
22812,,Shaanxi,China,308.0,3.0,305.0,0.0,20210119,289939,,,1066.0,
22813,,Shandong,China,788.0,7.0,780.0,1.0,20210119,289939,,,1066.0,
22814,,Shanghai,China,670.0,7.0,653.0,10.0,20210119,289939,,,1066.0,
22815,,Shanxi,China,198.0,0.0,198.0,0.0,20210119,289939,,,1066.0,
22816,,Sichuan,China,564.0,3.0,558.0,3.0,20210119,289939,,,1066.0,
22817,,Sicilia,Italy,3430.0,271.0,1729.0,1430.0,20210119,289939,,,1066.0,
22818,,Sinaloa,Mexico,2813.0,427.0,1895.0,491.0,20210119,289939,,,1066.0,
22819,,Sint Maarten,Netherlands,77.0,15.0,59.0,3.0,20210119,289939,,,1066.0,
22820,,Sonora,Mexico,1576.0,84.0,1087.0,405.0,20210119,289939,,,1066.0,
22821,,South Australia,Australia,440.0,4.0,435.0,1.0,20210119,289939,,,1066.0,
22822,,St Martin,France,40.0,3.0,33.0,4.0,20210119,289939,,,1066.0,
22823,,Tabasco,Mexico,3360.0,424.0,2308.0,628.0,20210119,289939,,,1066.0,
22824,,Tamaulipas,Mexico,1300.0,89.0,937.0,274.0,20210119,289939,,,1066.0,
22825,,Tarapaca,Chile,1737.0,8.0,0.0,1729.0,20210119,289939,,,1066.0,
22826,,Tasmania,Australia,228.0,13.0,203.0,12.0,20210119,289939,,,1066.0,
22827,,Thuringen,Germany,2881.0,155.0,2500.0,226.0,20210119,289939,,,1066.0,
22828,,Tianjin,China,192.0,3.0,188.0,1.0,20210119,289939,,,1066.0,
22829,,Tibet,China,1.0,0.0,1.0,0.0,20210119,289939,,,1066.0,
22830,,Tlaxcala,Mexico,858.0,134.0,506.0,218.0,20210119,289939,,,1066.0,
22831,,Tocantins,Brazil,2858.0,64.0,0.0,2794.0,20210119,289939,,,1066.0,
22832,,Toscana,Italy,10070.0,1021.0,7527.0,1522.0,20210119,289939,,,1066.0,
22833,,Turks and Caicos Islands,United Kingdom,12.0,1.0,10.0,1.0,20210119,289939,,,1066.0,
22834,,Umbria,Italy,1431.0,75.0,1314.0,42.0,20210119,289939,,,1066.0,
22835,,Unknown,Brazil,0.0,0.0,158593.0,-158593.0,20210119,289939,,,1066.0,
22836,,Unknown,Chile,0.0,0.0,30915.0,-30915.0,20210119,289939,,,1066.0,
22837,,Unknown,Germany,1835.0,0.0,0.0,1835.0,20210119,289939,,,1066.0,
22838,,Unknown,Spain,0.0,0.0,0.0,0.0,20210119,289939,,,1066.0,
22839,,Valle d'Aosta,Italy,1181.0,143.0,1007.0,31.0,20210119,289939,,,1066.0,
22840,,Valparaiso,Chile,2455.0,57.0,0.0,2398.0,20210119,289939,,,1066.0,
22841,,Veneto,Italy,19105.0,1886.0,14788.0,2431.0,20210119,289939,,,1066.0,
22842,,Veracruz,Mexico,3258.0,416.0,2113.0,729.0,20210119,289939,,,1066.0,
22843,,Victoria,Australia,1618.0,19.0,1533.0,66.0,20210119,289939,,,1066.0,
22844,,Western Australia,Australia,570.0,9.0,549.0,12.0,20210119,289939,,,1066.0,
22845,,Xinjiang,China,76.0,3.0,73.0,0.0,20210119,289939,,,1066.0,
22846,,Yucatan,Mexico,1567.0,128.0,1047.0,392.0,20210119,289939,,,1066.0,
22847,,Yukon,Canada,11.0,0.0,11.0,0.0,20210119,289939,,,1066.0,
22848,,Yun,China,185.0,2.0,183.0,0.0,20210119,289939,,,1066.0,
22849,,Zacatecas,Mexico,251.0,29.0,170.0,52.0,20210119,289939,,,1066.0,
22850,,Zhejiang,China,1268.0,1.0,1267.0,0.0,20210119,289939,,,1066.0,
22851,,,Afghanistan,11831.0,220.0,1128.0,10483.0,20210119,289939,,,1066.0,
22852,,,Albania,1029.0,33.0,803.0,193.0,20210119,289939,,,1066.0,
22853,,,Algeria,8697.0,617.0,4918.0,3162.0,20210119,289939,,,1066.0,
22854,,,Andorra,763.0,51.0,676.0,36.0,20210119,289939,,,1066.0,
22855,,,Angola,70.0,4.0,18.0,48.0,20210119,289939,,,1066.0,
22856,,,Antigua and Barbuda,25.0,3.0,19.0,3.0,20210119,289939,,,1066.0,
22857,,,Argentina,13228.0,484.0,4167.0,8577.0,20210119,289939,,,1066.0,
22858,,,Armenia,7402.0,91.0,3220.0,4091.0,20210119,289939,,,1066.0,
22859,,,Austria,16557.0,643.0,15182.0,732.0,20210119,289939,,,1066.0,
22860,,,Azerbaijan,4403.0,52.0,2819.0,1532.0,20210119,289939,,,1066.0,
22861,,,Bahamas,100.0,11.0,46.0,43.0,20210119,289939,,,1066.0,
22862,,,Bahrain,9366.0,14.0,4938.0,4414.0,20210119,289939,,,1066.0,
22863,,,Bangladesh,36751.0,522.0,7579.0,28650.0,20210119,289939,,,1066.0,
22864,,,Barbados,92.0,7.0,71.0,14.0,20210119,289939,,,1066.0,
22865,,,Belarus,38059.0,208.0,15086.0,22765.0,20210119,289939,,,1066.0,
22866,,,Belgium,57455.0,9334.0,15320.0,32801.0,20210119,289939,,,1066.0,
22867,,,Belize,18.0,2.0,16.0,0.0,20210119,289939,,,1066.0,
22868,,,Benin,208.0,3.0,118.0,87.0,20210119,289939,,,1066.0,
22869,,,Bhutan,27.0,0.0,6.0,21.0,20210119,289939,,,1066.0,
22870,,,Bolivia,7136.0,274.0,677.0,6185.0,20210119,289939,,,1066.0,
22871,,,Bosnia and Herzegovina,2416.0,149.0,1721.0,546.0,20210119,289939,,,1066.0,
22872,,,Botswana,35.0,1.0,20.0,14.0,20210119,289939,,,1066.0,
22873,,,Brunei,141.0,1.0,137.0,3.0,20210119,289939,,,1066.0,
22874,,,Bulgaria,2443.0,130.0,880.0,1433.0,20210119,289939,,,1066.0,
22875,,,Burkina Faso,832.0,52.0,672.0,108.0,20210119,289939,,,1066.0,
22876,,,Burma,206.0,6.0,124.0,76.0,20210119,289939,,,1066.0,
22877,,,Burundi,42.0,1.0,20.0,21.0,20210119,289939,,,1066.0,
22878,,,Cabo Verde,390.0,4.0,155.0,231.0,20210119,289939,,,1066.0,
22879,,,Cambodia,124.0,0.0,122.0,2.0,20210119,289939,,,1066.0,
22880,,,Cameroon,5436.0,175.0,1996.0,3265.0,20210119,289939,,,1066.0,
22881,,,Central African Republic,671.0,1.0,22.0,648.0,20210119,289939,,,1066.0,
22882,,,Chad,700.0,62.0,303.0,335.0,20210119,289939,,,1066.0,
22883,,,Colombia,23003.0,776.0,5511.0,16716.0,20210119,289939,,,1066.0,
22884,,,Comoros,87.0,1.0,21.0,65.0,20210119,289939,,,1066.0,
22885,,,Congo (Brazzaville),487.0,16.0,147.0,324.0,20210119,289939,,,1066.0,
22886,,,Congo (Kinshasa),2403.0,68.0,340.0,1995.0,20210119,289939,,,1066.0,
22887,,,Costa Rica,956.0,10.0,634.0,312.0,20210119,289939,,,1066.0,
22888,,,Cote d'Ivoire,2477.0,30.0,1286.0,1161.0,20210119,289939,,,1066.0,
22889,,,Croatia,2244.0,101.0,2046.0,97.0,20210119,289939,,,1066.0,
22890,,,Cuba,1963.0,82.0,1709.0,172.0,20210119,289939,,,1066.0,
22891,,,Cyprus,939.0,17.0,594.0,328.0,20210119,289939,,,1066.0,
22892,,,Czechia,9050.0,317.0,6270.0,2463.0,20210119,289939,,,1066.0,
22893,,,Denmark,11428.0,563.0,10044.0,821.0,20210119,289939,,,1066.0,
22894,,,Diamond Princess,712.0,13.0,651.0,48.0,20210119,289939,,,1066.0,
22895,,,Djibouti,2468.0,14.0,1079.0,1375.0,20210119,289939,,,1066.0,
22896,,,Dominica,16.0,0.0,16.0,0.0,20210119,289939,,,1066.0,
22897,,,Dominican Republic,15264.0,468.0,8534.0,6262.0,20210119,289939,,,1066.0,
22898,,,Ecuador,37355.0,3203.0,18003.0,16149.0,20210119,289939,,,1066.0,
22899,,,Egypt,18756.0,797.0,5027.0,12932.0,20210119,289939,,,1066.0,
22900,,,El Salvador,2042.0,36.0,787.0,1219.0,20210119,289939,,,1066.0,
22901,,,Equatorial Guinea,1043.0,12.0,165.0,866.0,20210119,289939,,,1066.0,
22902,,,Eritrea,39.0,0.0,39.0,0.0,20210119,289939,,,1066.0,
22903,,,Estonia,1834.0,65.0,1552.0,217.0,20210119,289939,,,1066.0,
22904,,,Eswatini,261.0,2.0,164.0,95.0,20210119,289939,,,1066.0,
22905,,,Ethiopia,701.0,6.0,167.0,528.0,20210119,289939,,,1066.0,
22906,,,Fiji,18.0,0.0,15.0,3.0,20210119,289939,,,1066.0,
22907,,,Finland,6628.0,312.0,5100.0,1216.0,20210119,289939,,,1066.0,
22908,,,Gabon,2238.0,14.0,593.0,1631.0,20210119,289939,,,1066.0,
22909,,,Gambia,25.0,1.0,18.0,6.0,20210119,289939,,,1066.0,
22910,,,Georgia,732.0,12.0,537.0,183.0,20210119,289939,,,1066.0,
22911,,,Ghana,7117.0,34.0,2317.0,4766.0,20210119,289939,,,1066.0,
22912,,,Greece,2892.0,173.0,1374.0,1345.0,20210119,289939,,,1066.0,
22913,,,Grenada,23.0,0.0,18.0,5.0,20210119,289939,,,1066.0,
22914,,,Guatemala,3954.0,63.0,289.0,3602.0,20210119,289939,,,1066.0,
22915,,,Guinea,3275.0,20.0,1673.0,1582.0,20210119,289939,,,1066.0,
22916,,,Guinea-Bissau,1178.0,7.0,42.0,1129.0,20210119,289939,,,1066.0,
22917,,,Guyana,139.0,11.0,62.0,66.0,20210119,289939,,,1066.0,
22918,,,Haiti,1174.0,33.0,22.0,1119.0,20210119,289939,,,1066.0,
22919,,,Vatican City,12.0,0.0,2.0,10.0,20210119,289939,,,1066.0,
22920,,,Honduras,4401.0,188.0,493.0,3720.0,20210119,289939,,,1066.0,
22921,,,Hungary,3771.0,499.0,1836.0,1436.0,20210119,289939,,,1066.0,
22922,,,Iceland,1804.0,10.0,1792.0,2.0,20210119,289939,,,1066.0,
22923,,,India,150793.0,4344.0,64277.0,82172.0,20210119,289939,,,1066.0,
22924,,,Indonesia,23165.0,1418.0,5877.0,15870.0,20210119,289939,,,1066.0,
22925,,,Iran,139511.0,7508.0,109437.0,22566.0,20210119,289939,,,1066.0,
22926,,,Iraq,4848.0,169.0,2852.0,1827.0,20210119,289939,,,1066.0,
22927,,,Ireland,24735.0,1615.0,21060.0,2060.0,20210119,289939,,,1066.0,
22928,,,Israel,16757.0,281.0,14457.0,2019.0,20210119,289939,,,1066.0,
22929,,,Jamaica,564.0,9.0,267.0,288.0,20210119,289939,,,1066.0,
22930,,,Japan,16623.0,846.0,13810.0,1967.0,20210119,289939,,,1066.0,
22931,,,Jordan,718.0,9.0,586.0,123.0,20210119,289939,,,1066.0,
22932,,,Kazakhstan,8969.0,37.0,4613.0,4319.0,20210119,289939,,,1066.0,
22933,,,Kenya,1348.0,52.0,405.0,891.0,20210119,289939,,,1066.0,
22934,,,South Korea,11265.0,269.0,10295.0,701.0,20210119,289939,,,1066.0,
22935,,,Kosovo,1038.0,30.0,791.0,217.0,20210119,289939,,,1066.0,
22936,,,Kuwait,22575.0,172.0,7306.0,15097.0,20210119,289939,,,1066.0,
22937,,,Kyrgyzstan,1468.0,16.0,1015.0,437.0,20210119,289939,,,1066.0,
22938,,,Laos,19.0,0.0,14.0,5.0,20210119,289939,,,1066.0,
22939,,,Latvia,1053.0,22.0,741.0,290.0,20210119,289939,,,1066.0,
22940,,,Lebanon,1140.0,26.0,689.0,425.0,20210119,289939,,,1066.0,
22941,,,Lesotho,2.0,0.0,0.0,2.0,20210119,289939,,,1066.0,
22942,,,Liberia,266.0,26.0,144.0,96.0,20210119,289939,,,1066.0,
22943,,,Libya,77.0,3.0,40.0,34.0,20210119,289939,,,1066.0,
22944,,,Liechtenstein,82.0,1.0,55.0,26.0,20210119,289939,,,1066.0,
22945,,,Lithuania,1639.0,65.0,1165.0,409.0,20210119,289939,,,1066.0,
22946,,,Luxembourg,3995.0,110.0,3783.0,102.0,20210119,289939,,,1066.0,
22947,,,MS Zaandam,9.0,2.0,0.0,7.0,20210119,289939,,,1066.0,
22948,,,Madagascar,586.0,2.0,147.0,437.0,20210119,289939,,,1066.0,
22949,,,Malawi,101.0,4.0,37.0,60.0,20210119,289939,,,1066.0,
22950,,,Malaysia,7604.0,115.0,6041.0,1448.0,20210119,289939,,,1066.0,
22951,,,Maldives,1438.0,5.0,197.0,1236.0,20210119,289939,,,1066.0,
22952,,,Mali,1077.0,70.0,617.0,390.0,20210119,289939,,,1066.0,
22953,,,Malta,611.0,6.0,485.0,120.0,20210119,289939,,,1066.0,
22954,,,Mauritania,268.0,13.0,15.0,240.0,20210119,289939,,,1066.0,
22955,,,Mauritius,334.0,10.0,322.0,2.0,20210119,289939,,,1066.0,
22956,,,Moldova,7305.0,267.0,3884.0,3154.0,20210119,289939,,,1066.0,
22957,,,Monaco,98.0,4.0,90.0,4.0,20210119,289939,,,1066.0,
22958,,,Mongolia,141.0,0.0,37.0,104.0,20210119,289939,,,1066.0,
22959,,,Montenegro,324.0,9.0,315.0,0.0,20210119,289939,,,1066.0,
22960,,,Morocco,7577.0,202.0,4881.0,2494.0,20210119,289939,,,1066.0,
22961,,,Mozambique,213.0,1.0,71.0,141.0,20210119,289939,,,1066.0,
22962,,,Namibia,21.0,0.0,14.0,7.0,20210119,289939,,,1066.0,
22963,,,Nepal,772.0,4.0,155.0,613.0,20210119,289939,,,1066.0,
22964,,,Netherlands,45578.0,5856.0,0.0,39722.0,20210119,289939,,,1066.0,
22965,,,New Zealand,1504.0,21.0,1462.0,21.0,20210119,289939,,,1066.0,
22966,,,Nicaragua,759.0,35.0,370.0,354.0,20210119,289939,,,1066.0,
22967,,,Niger,952.0,63.0,796.0,93.0,20210119,289939,,,1066.0,
22968,,,Nigeria,8344.0,249.0,2385.0,5710.0,20210119,289939,,,1066.0,
22969,,,North Macedonia,2014.0,116.0,1453.0,445.0,20210119,289939,,,1066.0,
22970,,,Norway,8383.0,235.0,7727.0,421.0,20210119,289939,,,1066.0,
22971,,,Oman,8118.0,37.0,2067.0,6014.0,20210119,289939,,,1066.0,
22972,,,Pakistan,57705.0,1197.0,18314.0,38194.0,20210119,289939,,,1066.0,
22973,,,Panama,11447.0,313.0,6379.0,4755.0,20210119,289939,,,1066.0,
22974,,,Papua New Guinea,8.0,0.0,8.0,0.0,20210119,289939,,,1066.0,
22975,,,Paraguay,877.0,11.0,382.0,484.0,20210119,289939,,,1066.0,
22976,,,Peru,129751.0,3788.0,52906.0,73057.0,20210119,289939,,,1066.0,
22977,,,Philippines,14669.0,886.0,3412.0,10371.0,20210119,289939,,,1066.0,
22978,,,Poland,22074.0,1024.0,10020.0,11030.0,20210119,289939,,,1066.0,
22979,,,Portugal,31007.0,1342.0,18096.0,11569.0,20210119,289939,,,1066.0,
22980,,,Qatar,47207.0,28.0,11844.0,35335.0,20210119,289939,,,1066.0,
22981,,,Romania,18429.0,1216.0,11874.0,5339.0,20210119,289939,,,1066.0,
22982,,,Russia,362342.0,3807.0,131129.0,227406.0,20210119,289939,,,1066.0,
22983,,,Rwanda,339.0,0.0,244.0,95.0,20210119,289939,,,1066.0,
22984,,,Saint Kitts and Nevis,15.0,0.0,15.0,0.0,20210119,289939,,,1066.0,
22985,,,Saint Lucia,18.0,0.0,18.0,0.0,20210119,289939,,,1066.0,
22986,,,Saint Vincent and the Grenadines,18.0,0.0,14.0,4.0,20210119,289939,,,1066.0,
22987,,,San Marino,666.0,42.0,275.0,349.0,20210119,289939,,,1066.0,
22988,,,Sao Tome and Principe,441.0,12.0,68.0,361.0,20210119,289939,,,1066.0,
22989,,,Saudi Arabia,76726.0,411.0,48450.0,27865.0,20210119,289939,,,1066.0,
22990,,,Senegal,3161.0,36.0,1565.0,1560.0,20210119,289939,,,1066.0,
22991,,,Serbia,11227.0,239.0,6067.0,4921.0,20210119,289939,,,1066.0,
22992,,,Seychelles,11.0,0.0,11.0,0.0,20210119,289939,,,1066.0,
22993,,,Sierra Leone,754.0,44.0,297.0,413.0,20210119,289939,,,1066.0,
22994,,,Singapore,32343.0,23.0,16444.0,15876.0,20210119,289939,,,1066.0,
22995,,,Slovakia,1513.0,28.0,1322.0,163.0,20210119,289939,,,1066.0,
22996,,,Slovenia,1469.0,108.0,1346.0,15.0,20210119,289939,,,1066.0,
22997,,,Somalia,1711.0,67.0,253.0,1391.0,20210119,289939,,,1066.0,
22998,,,South Africa,24264.0,524.0,12741.0,10999.0,20210119,289939,,,1066.0,
22999,,,South Sudan,806.0,8.0,6.0,792.0,20210119,289939,,,1066.0,
23000,,,Sri Lanka,1319.0,10.0,712.0,597.0,20210119,289939,,,1066.0,
23001,,,Sudan,3976.0,170.0,503.0,3303.0,20210119,289939,,,1066.0,
23002,,,Suriname,11.0,1.0,9.0,1.0,20210119,289939,,,1066.0,
23003,,,Sweden,34440.0,4125.0,4971.0,25344.0,20210119,289939,,,1066.0,
23004,,,Switzerland,30761.0,1915.0,28200.0,646.0,20210119,289939,,,1066.0,
23005,,,Syria,121.0,4.0,41.0,76.0,20210119,289939,,,1066.0,
23006,,,Taiwan*,441.0,7.0,416.0,18.0,20210119,289939,,,1066.0,
23007,,,Tajikistan,3266.0,47.0,1417.0,1802.0,20210119,289939,,,1066.0,
23008,,,Tanzania,509.0,21.0,183.0,305.0,20210119,289939,,,1066.0,
23009,,,Thailand,3045.0,57.0,2929.0,59.0,20210119,289939,,,1066.0,
23010,,,Timor-Leste,24.0,0.0,24.0,0.0,20210119,289939,,,1066.0,
23011,,,Togo,391.0,13.0,177.0,201.0,20210119,289939,,,1066.0,
23012,,,Trinidad and Tobago,116.0,8.0,108.0,0.0,20210119,289939,,,1066.0,
23013,,,Tunisia,1051.0,48.0,929.0,74.0,20210119,289939,,,1066.0,
23014,,,Turkey,158762.0,4397.0,121507.0,32858.0,20210119,289939,,,1066.0,
23015,,,Uganda,253.0,0.0,69.0,184.0,20210119,289939,,,1066.0,
23016,,,Ukraine,21584.0,644.0,7575.0,13365.0,20210119,289939,,,1066.0,
23017,,,United Arab Emirates,31086.0,253.0,15982.0,14851.0,20210119,289939,,,1066.0,
23018,,,United Kingdom,265227.0,37048.0,0.0,228179.0,20210119,289939,,,1066.0,
23019,,,Uruguay,789.0,22.0,638.0,129.0,20210119,289939,,,1066.0,
23020,,,Uzbekistan,3290.0,14.0,2636.0,640.0,20210119,289939,,,1066.0,
23021,,,Venezuela,1211.0,11.0,302.0,898.0,20210119,289939,,,1066.0,
23022,,,Vietnam,327.0,0.0,272.0,55.0,20210119,289939,,,1066.0,
23023,,,West Bank and Gaza,429.0,3.0,365.0,61.0,20210119,289939,,,1066.0,
23024,,,Western Sahara,9.0,1.0,6.0,2.0,20210119,289939,,,1066.0,
23025,,,Yemen,249.0,49.0,10.0,190.0,20210119,289939,,,1066.0,
23026,,,Zambia,920.0,7.0,336.0,577.0,20210119,289939,,,1066.0,
23027,,,Zimbabwe,56.0,4.0,25.0,27.0,20210119,289939,,,1066.0,
23028,,Utah,US,111.0,2.0,0.0,109.0,20210119,289939,,,1066.0,
23029,,Utah,US,33.0,0.0,0.0,33.0,20210119,289939,,,1066.0,
23030,,Massachusetts,US,39.0,1.0,0.0,38.0,20210119,289939,,,1066.0,
23031,,Michigan,US,138.0,4.0,0.0,134.0,20210119,289939,,,1066.0,
23032,,Missouri,US,1086.0,19.0,0.0,1067.0,20210119,289939,,,1066.0,
23033,,Michigan,US,3548.0,64.0,0.0,3484.0,20210119,289939,,,1066.0,
23034,,Utah,US,23.0,0.0,0.0,23.0,20210119,289939,,,1066.0,
23035,,Utah,US,20.0,0.0,0.0,20.0,20210119,289939,,,1066.0,
23036,,Utah,US,273.0,6.0,0.0,267.0,20210119,289939,,,1066.0,
23037,,Abruzzo,Italy,3235.0,400.0,1969.0,866.0,20210119,289939,,,1066.0,
23038,,Acre,Brazil,5251.0,113.0,0.0,5138.0,20210119,289939,,,1066.0,
23039,,Aguascalientes,Mexico,716.0,32.0,494.0,190.0,20210119,289939,,,1066.0,
23040,,Alagoas,Brazil,7580.0,368.0,0.0,7212.0,20210119,289939,,,1066.0,
23041,,Alberta,Canada,6926.0,141.0,6106.0,679.0,20210119,289939,,,1066.0,
23042,,Amapa,Brazil,7619.0,183.0,0.0,7436.0,20210119,289939,,,1066.0,
23043,,Amazonas,Brazil,33508.0,1891.0,0.0,31617.0,20210119,289939,,,1066.0,
23044,,Andalusia,Spain,12612.0,1404.0,10671.0,537.0,20210119,289939,,,1066.0,
23045,,Anguilla,United Kingdom,3.0,0.0,3.0,0.0,20210119,289939,,,1066.0,
23046,,Anhui,China,991.0,6.0,985.0,0.0,20210119,289939,,,1066.0,
23047,,Antofagasta,Chile,2137.0,25.0,0.0,2112.0,20210119,289939,,,1066.0,
23048,,Aragon,Spain,5600.0,826.0,3772.0,1002.0,20210119,289939,,,1066.0,
23049,,Araucania,Chile,1916.0,45.0,0.0,1871.0,20210119,289939,,,1066.0,
23050,,Arica y Parinacota,Chile,541.0,7.0,0.0,534.0,20210119,289939,,,1066.0,
23051,,Aruba,Netherlands,101.0,3.0,97.0,1.0,20210119,289939,,,1066.0,
23052,,Asturias,Spain,2399.0,310.0,1063.0,1026.0,20210119,289939,,,1066.0,
23053,,Atacama,Chile,197.0,0.0,0.0,197.0,20210119,289939,,,1066.0,
23054,,Australian Capital Territory,Australia,107.0,3.0,104.0,0.0,20210119,289939,,,1066.0,
23055,,Aysen,Chile,12.0,0.0,0.0,12.0,20210119,289939,,,1066.0,
23056,,Baden-Wurttemberg,Germany,34575.0,1738.0,31500.0,1337.0,20210119,289939,,,1066.0,
23057,,Bahia,Brazil,15070.0,531.0,0.0,14539.0,20210119,289939,,,1066.0,
23058,,Baja California,Mexico,4590.0,773.0,3185.0,632.0,20210119,289939,,,1066.0,
23059,,Baja California Sur,Mexico,557.0,32.0,453.0,72.0,20210119,289939,,,1066.0,
23060,,Baleares,Spain,2111.0,209.0,1533.0,369.0,20210119,289939,,,1066.0,
23061,,Basilicata,Italy,399.0,27.0,336.0,36.0,20210119,289939,,,1066.0,
23062,,Bayern,Germany,46885.0,2442.0,42310.0,2133.0,20210119,289939,,,1066.0,
23063,,Beijing,China,593.0,9.0,581.0,3.0,20210119,289939,,,1066.0,
23064,,Berlin,Germany,6702.0,193.0,6175.0,334.0,20210119,289939,,,1066.0,
23065,,Bermuda,United Kingdom,139.0,9.0,91.0,39.0,20210119,289939,,,1066.0,
23066,,Biobio,Chile,1565.0,10.0,0.0,1555.0,20210119,289939,,,1066.0,
23067,,"""Bonaire"," Sint Eustatius and Saba""",-68.0,6.0,0.0,6.0,20210119,289939,,,1066.0,
23068,,Brandenburg,Germany,3256.0,169.0,3000.0,87.0,20210119,289939,,,1066.0,
23069,,Bremen,Germany,1348.0,42.0,1100.0,206.0,20210119,289939,,,1066.0,
23070,,British Columbia,Canada,2550.0,162.0,2144.0,244.0,20210119,289939,,,1066.0,
23071,,British Virgin Islands,United Kingdom,8.0,1.0,7.0,0.0,20210119,289939,,,1066.0,
23072,,C. Valenciana,Spain,11089.0,1332.0,9970.0,-213.0,20210119,289939,,,1066.0,
23073,,Calabria,Italy,1158.0,96.0,872.0,190.0,20210119,289939,,,1066.0,
23074,,Campania,Italy,4773.0,406.0,3221.0,1146.0,20210119,289939,,,1066.0,
23075,,Campeche,Mexico,486.0,70.0,308.0,108.0,20210119,289939,,,1066.0,
23076,,Canarias,Spain,2323.0,150.0,1537.0,636.0,20210119,289939,,,1066.0,
23077,,Cantabria,Spain,2283.0,202.0,2287.0,-206.0,20210119,289939,,,1066.0,
23078,,Castilla - La Mancha,Spain,16992.0,2945.0,6392.0,7655.0,20210119,289939,,,1066.0,
23079,,Castilla y Leon,Spain,18591.0,1922.0,8716.0,7953.0,20210119,289939,,,1066.0,
23080,,Catalonia,Spain,57569.0,5583.0,26203.0,25783.0,20210119,289939,,,1066.0,
23081,,Cayman Islands,United Kingdom,140.0,1.0,67.0,72.0,20210119,289939,,,1066.0,
23082,,Ceara,Brazil,37275.0,2671.0,0.0,34604.0,20210119,289939,,,1066.0,
23083,,Ceuta,Spain,124.0,5.0,163.0,-44.0,20210119,289939,,,1066.0,
23084,,Channel Islands,United Kingdom,560.0,45.0,512.0,3.0,20210119,289939,,,1066.0,
23085,,Chiapas,Mexico,1402.0,101.0,766.0,535.0,20210119,289939,,,1066.0,
23086,,Chihuahua,Mexico,1356.0,286.0,946.0,124.0,20210119,289939,,,1066.0,
23087,,Chongqing,China,579.0,6.0,573.0,0.0,20210119,289939,,,1066.0,
23088,,Ciudad de Mexico,Mexico,21826.0,2313.0,15693.0,3820.0,20210119,289939,,,1066.0,
23089,,Coahuila,Mexico,965.0,72.0,696.0,197.0,20210119,289939,,,1066.0,
23090,,Colima,Mexico,128.0,21.0,65.0,42.0,20210119,289939,,,1066.0,
23091,,Coquimbo,Chile,455.0,2.0,0.0,453.0,20210119,289939,,,1066.0,
23092,,Curacao,Netherlands,18.0,1.0,14.0,3.0,20210119,289939,,,1066.0,
23093,,Diamond Princess,Canada,1.0,1.0,0.0,0.0,20210119,289939,,,1066.0,
23094,,Distrito Federal,Brazil,7761.0,133.0,0.0,7628.0,20210119,289939,,,1066.0,
23095,,Durango,Mexico,279.0,32.0,162.0,85.0,20210119,289939,,,1066.0,
23096,,Emilia-Romagna,Italy,27627.0,4083.0,19546.0,3998.0,20210119,289939,,,1066.0,
23097,,Espirito Santo,Brazil,11484.0,511.0,0.0,10973.0,20210119,289939,,,1066.0,
23098,,Extremadura,Spain,2955.0,507.0,2652.0,-204.0,20210119,289939,,,1066.0,
23099,,Falkland Islands (Malvinas),United Kingdom,13.0,0.0,13.0,0.0,20210119,289939,,,1066.0,
